extracted_at,timestamp,latitide,longitude,timezone,elevation,temperature_c,hour,day
2026-04-27 16:53:29,2026-04-29 14:00:00,16.555359,121.48714,GMT,242.0,24.5,14,2026-04-29
2026-04-27 16:53:29,2026-04-29 15:00:00,16.555359,121.48714,GMT,242.0,23.8,15,2026-04-29
2026-04-27 16:53:29,2026-04-29 16:00:00,16.555359,121.48714,GMT,242.0,23.2,16,2026-04-29
2026-04-27 16:53:29,2026-04-29 17:00:00,16.555359,121.48714,GMT,242.0,22.9,17,2026-04-29
2026-04-27 16:53:29,2026-04-29 18:00:00,16.555359,121.48714,GMT,242.0,22.7,18,2026-04-29
2026-04-27 16:53:29,2026-04-29 19:00:00,16.555359,121.48714,GMT,242.0,22.7,19,2026-04-29
2026-04-27 16:53:29,2026-04-29 20:00:00,16.555359,121.48714,GMT,242.0,22.6,20,2026-04-29
2026-04-27 16:53:29,2026-04-29 21:00:00,16.555359,121.48714,GMT,242.0,22.8,21,2026-04-29
2026-04-27 16:53:29,2026-04-29 22:00:00,16.555359,121.48714,GMT,242.0,23.1,22,2026-04-29
2026-04-27 16:53:29,2026-04-29 23:00:00,16.555359,121.48714,GMT,242.0,25.2,23,2026-04-29
2026-04-27 16:53:29,2026-04-30 00:00:00,16.555359,121.48714,GMT,242.0,27.0,0,2026-04-30
2026-04-27 16:53:29,2026-04-30 01:00:00,16.555359,121.48714,GMT,242.0,28.7,1,2026-04-30
2026-04-27 16:53:29,2026-04-30 02:00:00,16.555359,121.48714,GMT,242.0,30.0,2,2026-04-30
2026-04-27 16:53:29,2026-04-30 03:00:00,16.555359,121.48714,GMT,242.0,31.2,3,2026-04-30
2026-04-27 16:53:29,2026-04-30 04:00:00,16.555359,121.48714,GMT,242.0,32.2,4,2026-04-30
2026-04-27 16:53:29,2026-04-30 05:00:00,16.555359,121.48714,GMT,242.0,33.1,5,2026-04-30
2026-04-27 16:53:29,2026-04-30 06:00:00,16.555359,121.48714,GMT,242.0,33.6,6,2026-04-30
2026-04-27 16:53:29,2026-04-30 07:00:00,16.555359,121.48714,GMT,242.0,33.6,7,2026-04-30
2026-04-27 16:53:29,2026-04-30 08:00:00,16.555359,121.48714,GMT,242.0,33.1,8,2026-04-30
2026-04-27 16:53:29,2026-04-30 09:00:00,16.555359,121.48714,GMT,242.0,32.3,9,2026-04-30
2026-04-27 16:53:29,2026-04-30 10:00:00,16.555359,121.48714,GMT,242.0,30.4,10,2026-04-30
2026-04-27 16:53:29,2026-04-30 11:00:00,16.555359,121.48714,GMT,242.0,28.5,11,2026-04-30
2026-04-27 16:53:29,2026-04-30 12:00:00,16.555359,121.48714,GMT,242.0,27.6,12,2026-04-30
2026-04-27 16:53:29,2026-04-30 13:00:00,16.555359,121.48714,GMT,242.0,27.4,13,2026-04-30
2026-04-27 16:53:29,2026-04-30 14:00:00,16.555359,121.48714,GMT,242.0,26.6,14,2026-04-30
2026-04-27 16:53:29,2026-04-30 15:00:00,16.555359,121.48714,GMT,242.0,25.9,15,2026-04-30
2026-04-27 16:53:29,2026-04-30 16:00:00,16.555359,121.48714,GMT,242.0,25.0,16,2026-04-30
2026-04-27 16:53:29,2026-04-30 17:00:00,16.555359,121.48714,GMT,242.0,24.7,17,2026-04-30
2026-04-27 16:53:29,2026-04-30 18:00:00,16.555359,121.48714,GMT,242.0,24.5,18,2026-04-30
2026-04-27 16:53:29,2026-04-30 19:00:00,16.555359,121.48714,GMT,242.0,24.1,19,2026-04-30
2026-04-27 16:53:29,2026-04-30 20:00:00,16.555359,121.48714,GMT,242.0,23.6,20,2026-04-30
2026-04-27 16:53:29,2026-04-30 21:00:00,16.555359,121.48714,GMT,242.0,23.6,21,2026-04-30
2026-04-27 16:53:29,2026-04-30 22:00:00,16.555359,121.48714,GMT,242.0,24.2,22,2026-04-30
2026-04-27 16:53:29,2026-04-30 23:00:00,16.555359,121.48714,GMT,242.0,25.3,23,2026-04-30
2026-04-27 16:53:29,2026-05-01 00:00:00,16.555359,121.48714,GMT,242.0,26.5,0,2026-05-01
2026-04-27 16:53:29,2026-05-01 01:00:00,16.555359,121.48714,GMT,242.0,28.0,1,2026-05-01
2026-04-27 16:53:29,2026-05-01 02:00:00,16.555359,121.48714,GMT,242.0,29.7,2,2026-05-01
2026-04-27 16:53:29,2026-05-01 03:00:00,16.555359,121.48714,GMT,242.0,31.2,3,2026-05-01
2026-04-27 16:53:29,2026-05-01 04:00:00,16.555359,121.48714,GMT,242.0,32.5,4,2026-05-01
2026-04-27 16:53:29,2026-05-01 05:00:00,16.555359,121.48714,GMT,242.0,33.7,5,2026-05-01
2026-04-27 16:53:29,2026-05-01 06:00:00,16.555359,121.48714,GMT,242.0,34.1,6,2026-05-01
2026-04-27 16:53:29,2026-05-01 07:00:00,16.555359,121.48714,GMT,242.0,33.5,7,2026-05-01
2026-04-27 16:53:29,2026-05-01 08:00:00,16.555359,121.48714,GMT,242.0,32.3,8,2026-05-01
2026-04-27 16:53:29,2026-05-01 09:00:00,16.555359,121.48714,GMT,242.0,31.0,9,2026-05-01
2026-04-27 16:53:29,2026-05-01 10:00:00,16.555359,121.48714,GMT,242.0,29.5,10,2026-05-01
2026-04-27 16:53:29,2026-05-01 11:00:00,16.555359,121.48714,GMT,242.0,28.1,11,2026-05-01
2026-04-27 16:53:29,2026-05-01 12:00:00,16.555359,121.48714,GMT,242.0,26.9,12,2026-05-01
2026-04-27 16:53:29,2026-05-01 13:00:00,16.555359,121.48714,GMT,242.0,26.0,13,2026-05-01
2026-04-27 16:53:29,2026-05-01 14:00:00,16.555359,121.48714,GMT,242.0,25.5,14,2026-05-01
2026-04-27 16:53:29,2026-05-01 15:00:00,16.555359,121.48714,GMT,242.0,25.0,15,2026-05-01
2026-04-27 16:53:29,2026-05-01 16:00:00,16.555359,121.48714,GMT,242.0,24.4,16,2026-05-01
2026-04-27 16:53:29,2026-05-01 17:00:00,16.555359,121.48714,GMT,242.0,23.9,17,2026-05-01
2026-04-27 16:53:29,2026-05-01 18:00:00,16.555359,121.48714,GMT,242.0,23.4,18,2026-05-01
2026-04-27 16:53:29,2026-05-01 19:00:00,16.555359,121.48714,GMT,242.0,22.8,19,2026-05-01
2026-04-27 16:53:29,2026-05-01 20:00:00,16.555359,121.48714,GMT,242.0,22.2,20,2026-05-01
2026-04-27 16:53:29,2026-05-01 21:00:00,16.555359,121.48714,GMT,242.0,22.4,21,2026-05-01
2026-04-27 16:53:29,2026-05-01 22:00:00,16.555359,121.48714,GMT,242.0,23.5,22,2026-05-01
2026-04-27 16:53:29,2026-05-01 23:00:00,16.555359,121.48714,GMT,242.0,25.3,23,2026-05-01
2026-04-27 16:53:29,2026-05-02 00:00:00,16.555359,121.48714,GMT,242.0,27.1,0,2026-05-02
2026-04-27 16:53:29,2026-05-02 01:00:00,16.555359,121.48714,GMT,242.0,28.8,1,2026-05-02
2026-04-27 16:53:29,2026-05-02 02:00:00,16.555359,121.48714,GMT,242.0,30.5,2,2026-05-02
2026-04-27 16:53:29,2026-05-02 03:00:00,16.555359,121.48714,GMT,242.0,31.9,3,2026-05-02
2026-04-27 16:53:29,2026-05-02 04:00:00,16.555359,121.48714,GMT,242.0,33.0,4,2026-05-02
2026-04-27 16:53:29,2026-05-02 05:00:00,16.555359,121.48714,GMT,242.0,33.7,5,2026-05-02
2026-04-27 16:53:29,2026-05-02 06:00:00,16.555359,121.48714,GMT,242.0,34.0,6,2026-05-02
2026-04-27 16:53:29,2026-05-02 07:00:00,16.555359,121.48714,GMT,242.0,33.5,7,2026-05-02
2026-04-27 16:53:29,2026-05-02 08:00:00,16.555359,121.48714,GMT,242.0,32.5,8,2026-05-02
2026-04-27 16:53:29,2026-05-02 09:00:00,16.555359,121.48714,GMT,242.0,31.5,9,2026-05-02
2026-04-27 16:53:29,2026-05-02 10:00:00,16.555359,121.48714,GMT,242.0,30.3,10,2026-05-02
2026-04-27 16:53:29,2026-05-02 11:00:00,16.555359,121.48714,GMT,242.0,29.0,11,2026-05-02
2026-04-27 16:53:29,2026-05-02 12:00:00,16.555359,121.48714,GMT,242.0,28.0,12,2026-05-02
2026-04-27 16:53:29,2026-05-02 13:00:00,16.555359,121.48714,GMT,242.0,27.1,13,2026-05-02
2026-04-27 16:53:29,2026-05-02 14:00:00,16.555359,121.48714,GMT,242.0,26.5,14,2026-05-02
2026-04-27 16:53:29,2026-05-02 15:00:00,16.555359,121.48714,GMT,242.0,25.8,15,2026-05-02
2026-04-27 16:53:29,2026-05-02 16:00:00,16.555359,121.48714,GMT,242.0,25.1,16,2026-05-02
2026-04-27 16:53:29,2026-05-02 17:00:00,16.555359,121.48714,GMT,242.0,24.4,17,2026-05-02
2026-04-27 16:53:29,2026-05-02 18:00:00,16.555359,121.48714,GMT,242.0,23.8,18,2026-05-02
2026-04-27 16:53:29,2026-05-02 19:00:00,16.555359,121.48714,GMT,242.0,23.2,19,2026-05-02
2026-04-27 16:53:29,2026-05-02 20:00:00,16.555359,121.48714,GMT,242.0,22.7,20,2026-05-02
2026-04-27 16:53:29,2026-05-02 21:00:00,16.555359,121.48714,GMT,242.0,22.9,21,2026-05-02
2026-04-27 16:53:29,2026-05-02 22:00:00,16.555359,121.48714,GMT,242.0,26.2,22,2026-05-02
2026-04-27 16:53:29,2026-05-02 23:00:00,16.555359,121.48714,GMT,242.0,27.2,23,2026-05-02
2026-04-27 16:53:29,2026-05-03 00:00:00,16.555359,121.48714,GMT,242.0,28.2,0,2026-05-03
2026-04-27 16:53:29,2026-05-03 01:00:00,16.555359,121.48714,GMT,242.0,29.4,1,2026-05-03
2026-04-27 16:53:29,2026-05-03 02:00:00,16.555359,121.48714,GMT,242.0,30.9,2,2026-05-03
2026-04-27 16:53:29,2026-05-03 03:00:00,16.555359,121.48714,GMT,242.0,32.5,3,2026-05-03
2026-04-27 16:53:29,2026-05-03 04:00:00,16.555359,121.48714,GMT,242.0,33.9,4,2026-05-03
2026-04-27 16:53:29,2026-05-03 05:00:00,16.555359,121.48714,GMT,242.0,34.8,5,2026-05-03
2026-04-27 16:53:29,2026-05-03 06:00:00,16.555359,121.48714,GMT,242.0,35.2,6,2026-05-03
2026-04-27 16:53:29,2026-05-03 07:00:00,16.555359,121.48714,GMT,242.0,34.7,7,2026-05-03
2026-04-27 16:53:29,2026-05-03 08:00:00,16.555359,121.48714,GMT,242.0,33.5,8,2026-05-03
2026-04-27 16:53:29,2026-05-03 09:00:00,16.555359,121.48714,GMT,242.0,31.9,9,2026-05-03
2026-04-27 16:53:29,2026-05-03 10:00:00,16.555359,121.48714,GMT,242.0,30.1,10,2026-05-03
2026-04-27 16:53:29,2026-05-03 11:00:00,16.555359,121.48714,GMT,242.0,28.5,11,2026-05-03
2026-04-27 16:53:29,2026-05-03 12:00:00,16.555359,121.48714,GMT,242.0,27.2,12,2026-05-03
2026-04-27 16:53:29,2026-05-03 13:00:00,16.555359,121.48714,GMT,242.0,26.2,13,2026-05-03
2026-04-27 16:53:29,2026-05-03 14:00:00,16.555359,121.48714,GMT,242.0,25.4,14,2026-05-03
2026-04-27 16:53:29,2026-05-03 15:00:00,16.555359,121.48714,GMT,242.0,24.6,15,2026-05-03
2026-04-27 16:53:29,2026-05-03 16:00:00,16.555359,121.48714,GMT,242.0,24.1,16,2026-05-03
2026-04-27 16:53:29,2026-05-03 17:00:00,16.555359,121.48714,GMT,242.0,23.8,17,2026-05-03
2026-04-27 16:53:29,2026-05-03 18:00:00,16.555359,121.48714,GMT,242.0,23.7,18,2026-05-03
2026-04-27 16:53:29,2026-05-03 19:00:00,16.555359,121.48714,GMT,242.0,24.0,19,2026-05-03
2026-04-27 16:53:29,2026-05-03 20:00:00,16.555359,121.48714,GMT,242.0,24.5,20,2026-05-03
2026-04-27 16:53:29,2026-05-03 21:00:00,16.555359,121.48714,GMT,242.0,25.2,21,2026-05-03
2026-04-27 16:53:29,2026-05-03 22:00:00,16.555359,121.48714,GMT,242.0,26.1,22,2026-05-03
2026-04-27 16:53:29,2026-05-03 23:00:00,16.555359,121.48714,GMT,242.0,27.1,23,2026-05-03
2026-05-04 15:29:03,2026-05-04 00:00:00,16.555359,121.48714,GMT,242.0,28.0,0,2026-05-04
2026-05-04 15:29:03,2026-05-04 01:00:00,16.555359,121.48714,GMT,242.0,29.8,1,2026-05-04
2026-05-04 15:29:03,2026-05-04 02:00:00,16.555359,121.48714,GMT,242.0,31.1,2,2026-05-04
2026-05-04 15:29:03,2026-05-04 03:00:00,16.555359,121.48714,GMT,242.0,32.2,3,2026-05-04
2026-05-04 15:29:03,2026-05-04 04:00:00,16.555359,121.48714,GMT,242.0,33.5,4,2026-05-04
2026-05-04 15:29:03,2026-05-04 05:00:00,16.555359,121.48714,GMT,242.0,34.3,5,2026-05-04
2026-05-04 15:29:03,2026-05-04 06:00:00,16.555359,121.48714,GMT,242.0,34.8,6,2026-05-04
2026-05-04 15:29:03,2026-05-04 07:00:00,16.555359,121.48714,GMT,242.0,34.8,7,2026-05-04
2026-05-04 15:29:03,2026-05-04 08:00:00,16.555359,121.48714,GMT,242.0,34.1,8,2026-05-04
2026-05-04 15:29:03,2026-05-04 09:00:00,16.555359,121.48714,GMT,242.0,33.3,9,2026-05-04
2026-05-04 15:29:03,2026-05-04 10:00:00,16.555359,121.48714,GMT,242.0,32.3,10,2026-05-04
2026-05-04 15:29:03,2026-05-04 11:00:00,16.555359,121.48714,GMT,242.0,29.5,11,2026-05-04
2026-05-04 15:29:03,2026-05-04 12:00:00,16.555359,121.48714,GMT,242.0,27.8,12,2026-05-04
2026-05-04 15:29:03,2026-05-04 13:00:00,16.555359,121.48714,GMT,242.0,26.8,13,2026-05-04
2026-05-04 15:29:03,2026-05-04 14:00:00,16.555359,121.48714,GMT,242.0,26.0,14,2026-05-04
2026-05-04 15:29:03,2026-05-04 15:00:00,16.555359,121.48714,GMT,242.0,25.1,15,2026-05-04
2026-05-04 15:29:03,2026-05-04 16:00:00,16.555359,121.48714,GMT,242.0,24.4,16,2026-05-04
2026-05-04 15:29:03,2026-05-04 17:00:00,16.555359,121.48714,GMT,242.0,23.6,17,2026-05-04
2026-05-04 15:29:03,2026-05-04 18:00:00,16.555359,121.48714,GMT,242.0,23.1,18,2026-05-04
2026-05-04 15:29:03,2026-05-04 19:00:00,16.555359,121.48714,GMT,242.0,22.8,19,2026-05-04
2026-05-04 15:29:03,2026-05-04 20:00:00,16.555359,121.48714,GMT,242.0,22.4,20,2026-05-04
2026-05-04 15:29:03,2026-05-04 21:00:00,16.555359,121.48714,GMT,242.0,22.1,21,2026-05-04
2026-05-04 15:29:03,2026-05-04 22:00:00,16.555359,121.48714,GMT,242.0,22.7,22,2026-05-04
2026-05-04 15:29:03,2026-05-04 23:00:00,16.555359,121.48714,GMT,242.0,25.7,23,2026-05-04
2026-05-04 15:29:03,2026-05-05 00:00:00,16.555359,121.48714,GMT,242.0,27.6,0,2026-05-05
2026-05-04 15:29:03,2026-05-05 01:00:00,16.555359,121.48714,GMT,242.0,29.4,1,2026-05-05
2026-05-04 15:29:03,2026-05-05 02:00:00,16.555359,121.48714,GMT,242.0,31.2,2,2026-05-05
2026-05-04 15:29:03,2026-05-05 03:00:00,16.555359,121.48714,GMT,242.0,32.6,3,2026-05-05
2026-05-04 15:29:03,2026-05-05 04:00:00,16.555359,121.48714,GMT,242.0,32.9,4,2026-05-05
2026-05-04 15:29:03,2026-05-05 05:00:00,16.555359,121.48714,GMT,242.0,33.2,5,2026-05-05
2026-05-04 15:29:03,2026-05-05 06:00:00,16.555359,121.48714,GMT,242.0,33.7,6,2026-05-05
2026-05-04 15:29:03,2026-05-05 07:00:00,16.555359,121.48714,GMT,242.0,33.0,7,2026-05-05
2026-05-04 15:29:03,2026-05-05 08:00:00,16.555359,121.48714,GMT,242.0,31.4,8,2026-05-05
2026-05-04 15:29:03,2026-05-05 09:00:00,16.555359,121.48714,GMT,242.0,31.6,9,2026-05-05
2026-05-04 15:29:03,2026-05-05 10:00:00,16.555359,121.48714,GMT,242.0,29.9,10,2026-05-05
2026-05-04 15:29:03,2026-05-05 11:00:00,16.555359,121.48714,GMT,242.0,29.0,11,2026-05-05
2026-05-04 15:29:03,2026-05-05 12:00:00,16.555359,121.48714,GMT,242.0,27.6,12,2026-05-05
2026-05-04 15:29:03,2026-05-05 13:00:00,16.555359,121.48714,GMT,242.0,26.9,13,2026-05-05
2026-05-04 15:29:03,2026-05-05 14:00:00,16.555359,121.48714,GMT,242.0,26.2,14,2026-05-05
2026-05-04 15:29:03,2026-05-05 15:00:00,16.555359,121.48714,GMT,242.0,25.6,15,2026-05-05
2026-05-04 15:29:03,2026-05-05 16:00:00,16.555359,121.48714,GMT,242.0,24.9,16,2026-05-05
2026-05-04 15:29:03,2026-05-05 17:00:00,16.555359,121.48714,GMT,242.0,24.4,17,2026-05-05
2026-05-04 15:29:03,2026-05-05 18:00:00,16.555359,121.48714,GMT,242.0,24.0,18,2026-05-05
2026-05-04 15:29:03,2026-05-05 19:00:00,16.555359,121.48714,GMT,242.0,23.8,19,2026-05-05
2026-05-04 15:29:03,2026-05-05 20:00:00,16.555359,121.48714,GMT,242.0,23.5,20,2026-05-05
2026-05-04 15:29:03,2026-05-05 21:00:00,16.555359,121.48714,GMT,242.0,23.3,21,2026-05-05
2026-05-04 15:29:03,2026-05-05 22:00:00,16.555359,121.48714,GMT,242.0,23.9,22,2026-05-05
2026-05-04 15:29:03,2026-05-05 23:00:00,16.555359,121.48714,GMT,242.0,26.4,23,2026-05-05
2026-05-04 15:29:03,2026-05-06 00:00:00,16.555359,121.48714,GMT,242.0,28.3,0,2026-05-06
2026-05-04 15:29:03,2026-05-06 01:00:00,16.555359,121.48714,GMT,242.0,30.0,1,2026-05-06
2026-05-04 15:29:03,2026-05-06 02:00:00,16.555359,121.48714,GMT,242.0,31.5,2,2026-05-06
2026-05-04 15:29:03,2026-05-06 03:00:00,16.555359,121.48714,GMT,242.0,32.7,3,2026-05-06
2026-05-04 15:29:03,2026-05-06 04:00:00,16.555359,121.48714,GMT,242.0,33.8,4,2026-05-06
2026-05-04 15:29:03,2026-05-06 05:00:00,16.555359,121.48714,GMT,242.0,34.7,5,2026-05-06
2026-05-04 15:29:03,2026-05-06 06:00:00,16.555359,121.48714,GMT,242.0,34.6,6,2026-05-06
2026-05-04 15:29:03,2026-05-06 07:00:00,16.555359,121.48714,GMT,242.0,34.0,7,2026-05-06
2026-05-04 15:29:03,2026-05-06 08:00:00,16.555359,121.48714,GMT,242.0,32.8,8,2026-05-06
2026-05-04 15:29:03,2026-05-06 09:00:00,16.555359,121.48714,GMT,242.0,28.1,9,2026-05-06
2026-05-04 15:29:03,2026-05-06 10:00:00,16.555359,121.48714,GMT,242.0,27.9,10,2026-05-06
2026-05-04 15:29:03,2026-05-06 11:00:00,16.555359,121.48714,GMT,242.0,27.5,11,2026-05-06
2026-05-04 15:29:03,2026-05-06 12:00:00,16.555359,121.48714,GMT,242.0,27.1,12,2026-05-06
2026-05-04 15:29:03,2026-05-06 13:00:00,16.555359,121.48714,GMT,242.0,26.9,13,2026-05-06
2026-05-04 15:29:03,2026-05-06 14:00:00,16.555359,121.48714,GMT,242.0,26.2,14,2026-05-06
2026-05-04 15:29:03,2026-05-06 15:00:00,16.555359,121.48714,GMT,242.0,25.4,15,2026-05-06
2026-05-04 15:29:03,2026-05-06 16:00:00,16.555359,121.48714,GMT,242.0,24.8,16,2026-05-06
2026-05-04 15:29:03,2026-05-06 17:00:00,16.555359,121.48714,GMT,242.0,24.4,17,2026-05-06
2026-05-04 15:29:03,2026-05-06 18:00:00,16.555359,121.48714,GMT,242.0,24.1,18,2026-05-06
2026-05-04 15:29:03,2026-05-06 19:00:00,16.555359,121.48714,GMT,242.0,24.0,19,2026-05-06
2026-05-04 15:29:03,2026-05-06 20:00:00,16.555359,121.48714,GMT,242.0,24.1,20,2026-05-06
2026-05-04 15:29:03,2026-05-06 21:00:00,16.555359,121.48714,GMT,242.0,24.0,21,2026-05-06
2026-05-04 15:29:03,2026-05-06 22:00:00,16.555359,121.48714,GMT,242.0,24.2,22,2026-05-06
2026-05-04 15:29:03,2026-05-06 23:00:00,16.555359,121.48714,GMT,242.0,26.1,23,2026-05-06
2026-05-04 15:29:03,2026-05-07 00:00:00,16.555359,121.48714,GMT,242.0,27.8,0,2026-05-07
2026-05-04 15:29:03,2026-05-07 01:00:00,16.555359,121.48714,GMT,242.0,29.5,1,2026-05-07
2026-05-04 15:29:03,2026-05-07 02:00:00,16.555359,121.48714,GMT,242.0,31.0,2,2026-05-07
2026-05-04 15:29:03,2026-05-07 03:00:00,16.555359,121.48714,GMT,242.0,32.5,3,2026-05-07
2026-05-04 15:29:03,2026-05-07 04:00:00,16.555359,121.48714,GMT,242.0,33.8,4,2026-05-07
2026-05-04 15:29:03,2026-05-07 05:00:00,16.555359,121.48714,GMT,242.0,34.5,5,2026-05-07
2026-05-04 15:29:03,2026-05-07 06:00:00,16.555359,121.48714,GMT,242.0,35.0,6,2026-05-07
2026-05-04 15:29:03,2026-05-07 07:00:00,16.555359,121.48714,GMT,242.0,35.2,7,2026-05-07
2026-05-04 15:29:03,2026-05-07 08:00:00,16.555359,121.48714,GMT,242.0,34.8,8,2026-05-07
2026-05-04 15:29:03,2026-05-07 09:00:00,16.555359,121.48714,GMT,242.0,33.8,9,2026-05-07
2026-05-04 15:29:03,2026-05-07 10:00:00,16.555359,121.48714,GMT,242.0,31.4,10,2026-05-07
2026-05-04 15:29:03,2026-05-07 11:00:00,16.555359,121.48714,GMT,242.0,29.1,11,2026-05-07
2026-05-04 15:29:03,2026-05-07 12:00:00,16.555359,121.48714,GMT,242.0,28.1,12,2026-05-07
2026-05-04 15:29:03,2026-05-07 13:00:00,16.555359,121.48714,GMT,242.0,26.8,13,2026-05-07
2026-05-04 15:29:03,2026-05-07 14:00:00,16.555359,121.48714,GMT,242.0,26.0,14,2026-05-07
2026-05-04 15:29:03,2026-05-07 15:00:00,16.555359,121.48714,GMT,242.0,24.7,15,2026-05-07
2026-05-04 15:29:03,2026-05-07 16:00:00,16.555359,121.48714,GMT,242.0,24.0,16,2026-05-07
2026-05-04 15:29:03,2026-05-07 17:00:00,16.555359,121.48714,GMT,242.0,23.4,17,2026-05-07
2026-05-04 15:29:03,2026-05-07 18:00:00,16.555359,121.48714,GMT,242.0,23.2,18,2026-05-07
2026-05-04 15:29:03,2026-05-07 19:00:00,16.555359,121.48714,GMT,242.0,22.9,19,2026-05-07
2026-05-04 15:29:03,2026-05-07 20:00:00,16.555359,121.48714,GMT,242.0,22.8,20,2026-05-07
2026-05-04 15:29:03,2026-05-07 21:00:00,16.555359,121.48714,GMT,242.0,23.1,21,2026-05-07
2026-05-04 15:29:03,2026-05-07 22:00:00,16.555359,121.48714,GMT,242.0,24.5,22,2026-05-07
2026-05-04 15:29:03,2026-05-07 23:00:00,16.555359,121.48714,GMT,242.0,26.6,23,2026-05-07
2026-05-04 15:29:03,2026-05-08 00:00:00,16.555359,121.48714,GMT,242.0,28.5,0,2026-05-08
2026-05-04 15:29:03,2026-05-08 01:00:00,16.555359,121.48714,GMT,242.0,30.4,1,2026-05-08
2026-05-04 15:29:03,2026-05-08 02:00:00,16.555359,121.48714,GMT,242.0,32.2,2,2026-05-08
2026-05-04 15:29:03,2026-05-08 03:00:00,16.555359,121.48714,GMT,242.0,33.5,3,2026-05-08
2026-05-04 15:29:03,2026-05-08 04:00:00,16.555359,121.48714,GMT,242.0,34.3,4,2026-05-08
2026-05-04 15:29:03,2026-05-08 05:00:00,16.555359,121.48714,GMT,242.0,34.8,5,2026-05-08
2026-05-04 15:29:03,2026-05-08 06:00:00,16.555359,121.48714,GMT,242.0,34.7,6,2026-05-08
2026-05-04 15:29:03,2026-05-08 07:00:00,16.555359,121.48714,GMT,242.0,33.8,7,2026-05-08
2026-05-04 15:29:03,2026-05-08 08:00:00,16.555359,121.48714,GMT,242.0,32.6,8,2026-05-08
2026-05-04 15:29:03,2026-05-08 09:00:00,16.555359,121.48714,GMT,242.0,31.4,9,2026-05-08
2026-05-04 15:29:03,2026-05-08 10:00:00,16.555359,121.48714,GMT,242.0,30.3,10,2026-05-08
2026-05-04 15:29:03,2026-05-08 11:00:00,16.555359,121.48714,GMT,242.0,29.2,11,2026-05-08
2026-05-04 15:29:03,2026-05-08 12:00:00,16.555359,121.48714,GMT,242.0,28.3,12,2026-05-08
2026-05-04 15:29:03,2026-05-08 13:00:00,16.555359,121.48714,GMT,242.0,27.5,13,2026-05-08
2026-05-04 15:29:03,2026-05-08 14:00:00,16.555359,121.48714,GMT,242.0,26.9,14,2026-05-08
2026-05-04 15:29:03,2026-05-08 15:00:00,16.555359,121.48714,GMT,242.0,26.2,15,2026-05-08
2026-05-04 15:29:03,2026-05-08 16:00:00,16.555359,121.48714,GMT,242.0,25.6,16,2026-05-08
2026-05-04 15:29:03,2026-05-08 17:00:00,16.555359,121.48714,GMT,242.0,25.1,17,2026-05-08
2026-05-04 15:29:03,2026-05-08 18:00:00,16.555359,121.48714,GMT,242.0,24.6,18,2026-05-08
2026-05-04 15:29:03,2026-05-08 19:00:00,16.555359,121.48714,GMT,242.0,24.1,19,2026-05-08
2026-05-04 15:29:03,2026-05-08 20:00:00,16.555359,121.48714,GMT,242.0,23.6,20,2026-05-08
2026-05-04 15:29:03,2026-05-08 21:00:00,16.555359,121.48714,GMT,242.0,23.8,21,2026-05-08
2026-05-04 15:29:03,2026-05-08 22:00:00,16.555359,121.48714,GMT,242.0,25.0,22,2026-05-08
2026-05-04 15:29:03,2026-05-08 23:00:00,16.555359,121.48714,GMT,242.0,27.0,23,2026-05-08
2026-05-04 15:29:03,2026-05-09 00:00:00,16.555359,121.48714,GMT,242.0,28.8,0,2026-05-09
2026-05-04 15:29:03,2026-05-09 01:00:00,16.555359,121.48714,GMT,242.0,30.4,1,2026-05-09
2026-05-04 15:29:03,2026-05-09 02:00:00,16.555359,121.48714,GMT,242.0,32.0,2,2026-05-09
2026-05-04 15:29:03,2026-05-09 03:00:00,16.555359,121.48714,GMT,242.0,33.2,3,2026-05-09
2026-05-04 15:29:03,2026-05-09 04:00:00,16.555359,121.48714,GMT,242.0,34.3,4,2026-05-09
2026-05-04 15:29:03,2026-05-09 05:00:00,16.555359,121.48714,GMT,242.0,35.0,5,2026-05-09
2026-05-04 15:29:03,2026-05-09 06:00:00,16.555359,121.48714,GMT,242.0,35.0,6,2026-05-09
2026-05-04 15:29:03,2026-05-09 07:00:00,16.555359,121.48714,GMT,242.0,34.0,7,2026-05-09
2026-05-04 15:29:03,2026-05-09 08:00:00,16.555359,121.48714,GMT,242.0,32.1,8,2026-05-09
2026-05-04 15:29:03,2026-05-09 09:00:00,16.555359,121.48714,GMT,242.0,30.4,9,2026-05-09
2026-05-04 15:29:03,2026-05-09 10:00:00,16.555359,121.48714,GMT,242.0,29.0,10,2026-05-09
2026-05-04 15:29:03,2026-05-09 11:00:00,16.555359,121.48714,GMT,242.0,27.8,11,2026-05-09
2026-05-04 15:29:03,2026-05-09 12:00:00,16.555359,121.48714,GMT,242.0,26.8,12,2026-05-09
2026-05-04 15:29:03,2026-05-09 13:00:00,16.555359,121.48714,GMT,242.0,25.9,13,2026-05-09
2026-05-04 15:29:03,2026-05-09 14:00:00,16.555359,121.48714,GMT,242.0,25.2,14,2026-05-09
2026-05-04 15:29:03,2026-05-09 15:00:00,16.555359,121.48714,GMT,242.0,24.7,15,2026-05-09
2026-05-04 15:29:03,2026-05-09 16:00:00,16.555359,121.48714,GMT,242.0,24.2,16,2026-05-09
2026-05-04 15:29:03,2026-05-09 17:00:00,16.555359,121.48714,GMT,242.0,23.8,17,2026-05-09
